reference,designation,fournisseur_code,categorie_code,sous_categorie,marque_compatible,poids_grammes,page_catalogue,source,actif
38SK012P00004,Carte manœuvre 2 niveaux,SODIMAS,ELECTRONIQUE,012,SKG,96,525,catalogue_sodimas_2019,true
38SK012P00005,Carte manœuvre 4 niveaux,SODIMAS,ELECTRONIQUE,012,SKG,130,525,catalogue_sodimas_2019,true
38SK012P00006,Carte manœuvre 4 niveaux,SODIMAS,ELECTRONIQUE,012,SKG,130,525,catalogue_sodimas_2019,true
38SK012P00007,Carte manœuvre 6 niveaux,SODIMAS,ELECTRONIQUE,012,SKG,165,525,catalogue_sodimas_2019,true
38SK012P00008,Carte manœuvre 6 niveaux,SODIMAS,ELECTRONIQUE,012,SKG,165,525,catalogue_sodimas_2019,true
38SK012P00009,Carte microprocesseur AS,SODIMAS,ELECTRONIQUE,012,SKG,,525,catalogue_sodimas_2019,true
38TH012P00001,Carte micro cabine V8 MCI C-D-E,SODIMAS,ELECTRONIQUE,012,THYSSEN,199,558,catalogue_sodimas_2019,true
38TH012P00002,Carte micro cabine V8 MCI C-D-E,SODIMAS,ELECTRONIQUE,012,THYSSEN,199,558,catalogue_sodimas_2019,true
38TH012P00003,carte micro coffret MCI C,SODIMAS,ELECTRONIQUE,012,THYSSEN,337,558,catalogue_sodimas_2019,true
38TH012P00004,carte micro coffret MCI C,SODIMAS,ELECTRONIQUE,012,THYSSEN,337,558,catalogue_sodimas_2019,true
38TH012P00005,Carte porteur MCI-C (fond de,SODIMAS,ELECTRONIQUE,012,THYSSEN,705,558,catalogue_sodimas_2019,true
38TH012P00006,Carte porteur MCI-C (fond de,SODIMAS,ELECTRONIQUE,012,THYSSEN,705,558,catalogue_sodimas_2019,true
38TH012P00007,Carte multiplex MZ1 pour,SODIMAS,ELECTRONIQUE,012,THYSSEN,156,558,catalogue_sodimas_2019,true
38TH012P00009,Carte multiplex MZ1 pour,SODIMAS,ELECTRONIQUE,012,THYSSEN,156,558,catalogue_sodimas_2019,true
38TH012P00010,CARTE ENTREE MI MANŒUVRE,SODIMAS,ELECTRONIQUE,012,THYSSEN,240,558,catalogue_sodimas_2019,true
38TH012P00011,CARTE ENTREE MI MANŒUVRE,SODIMAS,ELECTRONIQUE,012,THYSSEN,240,558,catalogue_sodimas_2019,true
38TH012P00012,CARTE PRELEVEMENT SECURITE,SODIMAS,ELECTRONIQUE,012,THYSSEN,210,559,catalogue_sodimas_2019,true
38TH012P00013,CARTE PRELEVEMENT SECURITE,SODIMAS,ELECTRONIQUE,012,THYSSEN,210,559,catalogue_sodimas_2019,true
38TH012P00014,CARTE ALIMENTATION MN2,SODIMAS,ELECTRONIQUE,012,THYSSEN,190,559,catalogue_sodimas_2019,true
38TH012P00015,CARTE ALIMENTATION MN2,SODIMAS,ELECTRONIQUE,012,THYSSEN,190,559,catalogue_sodimas_2019,true
38TH012P00016,Carte manœuvre UCM2-CMC4+,SODIMAS,ELECTRONIQUE,012,THYSSEN,400,559,catalogue_sodimas_2019,true
38TH012P00017,Carte manœuvre UCM2-CMC4+,SODIMAS,ELECTRONIQUE,012,THYSSEN,400,559,catalogue_sodimas_2019,true
38TH012P00018,Carte éclairage cabine S1,SODIMAS,ELECTRONIQUE,012,THYSSEN,45,559,catalogue_sodimas_2019,true
38TH022P00001,Variateur Unidrive SP2403 16T,SODIMAS,ELECTRONIQUE,022,THYSSEN,76,560,catalogue_sodimas_2019,true
38TH022P00002,Variateur Unidrive SP2403 16T,SODIMAS,ELECTRONIQUE,022,THYSSEN,76,560,catalogue_sodimas_2019,true
38TH022P00003,Variateur Unidrive SP - SP2401-8T,SODIMAS,ELECTRONIQUE,022,THYSSEN,,560,catalogue_sodimas_2019,true
38TH022P00004,Variateur Unidrive SP - SP2401-8T,SODIMAS,ELECTRONIQUE,022,THYSSEN,,560,catalogue_sodimas_2019,true
38TH032P00001,Remote palière pour manœuvre,SODIMAS,ELECTRONIQUE,032,THYSSEN,40,561,catalogue_sodimas_2019,true
38TH032P00002,Remote palière pour manœuvre,SODIMAS,ELECTRONIQUE,032,THYSSEN,40,561,catalogue_sodimas_2019,true
38TH032P00003,CARTE CABINE UCC-,SODIMAS,ELECTRONIQUE,032,THYSSEN,142,561,catalogue_sodimas_2019,true
38TH032P00004,CARTE CABINE UCC-,SODIMAS,ELECTRONIQUE,032,THYSSEN,142,561,catalogue_sodimas_2019,true
38TH032P00005,Carte étage UCP+ CMC4+,SODIMAS,ELECTRONIQUE,032,THYSSEN,30,561,catalogue_sodimas_2019,true
38TH032P00006,Carte étage UCP+ CMC4+,SODIMAS,ELECTRONIQUE,032,THYSSEN,30,561,catalogue_sodimas_2019,true
38TH032P00007,Carte gestion 2 freins standard,SODIMAS,ELECTRONIQUE,032,THYSSEN,300,561,catalogue_sodimas_2019,true
38TH032P00008,Carte gestion 2 freins standard,SODIMAS,ELECTRONIQUE,032,THYSSEN,300,561,catalogue_sodimas_2019,true
38TH032P00009,Carte UCV-CMC4+,SODIMAS,ELECTRONIQUE,032,THYSSEN,20,561,catalogue_sodimas_2019,true
38TH032P00010,Carte UCV-CMC4+,SODIMAS,ELECTRONIQUE,032,THYSSEN,20,561,catalogue_sodimas_2019,true
38TH032P00011,Carte étage BPP-CMC4,SODIMAS,ELECTRONIQUE,032,THYSSEN,40,562,catalogue_sodimas_2019,true
38TH032P00012,Carte étage BPP-CMC4,SODIMAS,ELECTRONIQUE,032,THYSSEN,40,562,catalogue_sodimas_2019,true
38TH052P00001,Contacteur 25a 4 poles 220Vcc,SODIMAS,ELECTRONIQUE,052,THYSSEN,520,563,catalogue_sodimas_2019,true
38TH992P00001,Alimentation MN7 G11 24V/6A,SODIMAS,ELECTRONIQUE,992,THYSSEN,550,564,catalogue_sodimas_2019,true
40BU022P00001,Capuchon emboîtable à vis pour,SODIMAS,MACHINERIE,022,BUCHER-BERINGER,56,101,catalogue_sodimas_2019,true
40BU022P00002,Capuchon emboîtable à vis pour,SODIMAS,MACHINERIE,022,BUCHER-BERINGER,56,101,catalogue_sodimas_2019,true
40BU022P00003,Câble 9 m + connecteur pour,SODIMAS,MACHINERIE,022,BUCHER-BERINGER,410,101,catalogue_sodimas_2019,true
40BU022P00004,Câble 9 m + connecteur pour,SODIMAS,MACHINERIE,022,BUCHER-BERINGER,410,101,catalogue_sodimas_2019,true
40BU022P00005,ø xis 14,SODIMAS,MACHINERIE,022,BUCHER-BERINGER,20,101,catalogue_sodimas_2019,true
40BU022P00006,ø xis 14,SODIMAS,MACHINERIE,022,BUCHER-BERINGER,20,101,catalogue_sodimas_2019,true
40BU022P00007,Poignée pour la descente de,SODIMAS,MACHINERIE,022,BUCHER-BERINGER,50,101,catalogue_sodimas_2019,true
40BU022P00008,Poignée pour la descente de,SODIMAS,MACHINERIE,022,BUCHER-BERINGER,50,101,catalogue_sodimas_2019,true
40BU022P00009,Bobine pour descente de secours,SODIMAS,MACHINERIE,022,BUCHER-BERINGER,33,101,catalogue_sodimas_2019,true
40BU022P00010,Bobine pour descente de secours,SODIMAS,MACHINERIE,022,BUCHER-BERINGER,33,101,catalogue_sodimas_2019,true
40BU022P00011,Manomètre complet 0-160 bar,SODIMAS,MACHINERIE,022,BUCHER-BERINGER,80,102,catalogue_sodimas_2019,true
40BU022P00012,Manomètre complet 0-160 bar,SODIMAS,MACHINERIE,022,BUCHER-BERINGER,80,102,catalogue_sodimas_2019,true
40BU022P00013,Valve de descente de secours,SODIMAS,MACHINERIE,022,BUCHER-BERINGER,380,102,catalogue_sodimas_2019,true
40BU022P00014,Valve de descente de secours,SODIMAS,MACHINERIE,022,BUCHER-BERINGER,380,102,catalogue_sodimas_2019,true
40BU022P00015,Électrovanne montée complète,SODIMAS,MACHINERIE,022,BUCHER-BERINGER,500,102,catalogue_sodimas_2019,true
40BU022P00016,Électrovanne montée complète,SODIMAS,MACHINERIE,022,BUCHER-BERINGER,500,102,catalogue_sodimas_2019,true
40BU022P00017,Ensemble commande valve mon-,SODIMAS,MACHINERIE,022,BUCHER-BERINGER,10,102,catalogue_sodimas_2019,true
40BU022P00018,Ensemble commande valve mon-,SODIMAS,MACHINERIE,022,BUCHER-BERINGER,10,102,catalogue_sodimas_2019,true
40BU022P00026,Pressostat type DZ pour centrale,SODIMAS,MACHINERIE,022,BUCHER-BERINGER,100,102,catalogue_sodimas_2019,true
40BU022P00027,Pressostat type DZ pour centrale,SODIMAS,MACHINERIE,022,BUCHER-BERINGER,100,102,catalogue_sodimas_2019,true
40BU022P00028,Valve anti-retour complète LRV,SODIMAS,MACHINERIE,022,BUCHER-BERINGER,120,103,catalogue_sodimas_2019,true
40BU022P00029,Valve anti-retour complète LRV,SODIMAS,MACHINERIE,022,BUCHER-BERINGER,120,103,catalogue_sodimas_2019,true
40BU022P00030,Jeu de joint complet LRV 350-1,SODIMAS,MACHINERIE,022,BUCHER-BERINGER,55,103,catalogue_sodimas_2019,true
40BU022P00031,Jeu de joint complet LRV 350-1,SODIMAS,MACHINERIE,022,BUCHER-BERINGER,55,103,catalogue_sodimas_2019,true
40BU022P00032,Tige ajustement pilote descente,SODIMAS,MACHINERIE,022,BUCHER-BERINGER,8,103,catalogue_sodimas_2019,true
40BU022P00033,Tige ajustement pilote descente,SODIMAS,MACHINERIE,022,BUCHER-BERINGER,8,103,catalogue_sodimas_2019,true
40BU022P00034,Ensemble commande valve,SODIMAS,MACHINERIE,022,BUCHER-BERINGER,7,103,catalogue_sodimas_2019,true
40BU022P00035,Ensemble commande valve,SODIMAS,MACHINERIE,022,BUCHER-BERINGER,7,103,catalogue_sodimas_2019,true
40BU022P00036,Piston descente complet LRV350-,SODIMAS,MACHINERIE,022,BUCHER-BERINGER,770,103,catalogue_sodimas_2019,true
40BU022P00037,Piston descente complet LRV350-,SODIMAS,MACHINERIE,022,BUCHER-BERINGER,770,103,catalogue_sodimas_2019,true
40BU022P00038,Piston montée complet LRV175-1,SODIMAS,MACHINERIE,022,BUCHER-BERINGER,435,104,catalogue_sodimas_2019,true
40BU022P00039,Piston montée complet LRV175-1,SODIMAS,MACHINERIE,022,BUCHER-BERINGER,435,104,catalogue_sodimas_2019,true
40BU022P00040,Piston montée complet LRV700-1,SODIMAS,MACHINERIE,022,BUCHER-BERINGER,,104,catalogue_sodimas_2019,true
40DI012P00001,Pochette joint Ø 100 vérin,SODIMAS,MACHINERIE,012,DIVERS,75,593,catalogue_sodimas_2019,true
40DI012P00002,Pochette joint Ø 100 vérin,SODIMAS,MACHINERIE,012,DIVERS,75,593,catalogue_sodimas_2019,true
40DI012P00003,Pochette de joints Omarlift Ø 110,SODIMAS,MACHINERIE,012,DIVERS,90,593,catalogue_sodimas_2019,true
40DI012P00004,Pochette de joints Omarlift Ø 110,SODIMAS,MACHINERIE,012,DIVERS,90,593,catalogue_sodimas_2019,true
40DI012P00005,Pochette joint vérin Ø 90 GMV/,SODIMAS,MACHINERIE,012,DIVERS,110,593,catalogue_sodimas_2019,true
40DI012P00006,Pochette joint vérin Ø 90 GMV/,SODIMAS,MACHINERIE,012,DIVERS,110,593,catalogue_sodimas_2019,true
40HL022P00001,Vis n°4 thermojet centrale -,SODIMAS,MACHINERIE,022,HYDRONIC,53,156,catalogue_sodimas_2019,true
40HL022P00002,Limiteur de pression N.F pour,SODIMAS,MACHINERIE,022,HYDRONIC,150,156,catalogue_sodimas_2019,true
40HL022P00003,Limiteur de pression N.F pour,SODIMAS,MACHINERIE,022,HYDRONIC,150,156,catalogue_sodimas_2019,true
40HL022P00004,Électrovanne 48/12 VCC - Hydro-,SODIMAS,MACHINERIE,022,HYDRONIC,465,156,catalogue_sodimas_2019,true
40HL022P00005,Électrovanne 48/12 VCC - Hydro-,SODIMAS,MACHINERIE,022,HYDRONIC,465,156,catalogue_sodimas_2019,true
40HL022P00006,Électrovanne 104 VCC - Hydronic,SODIMAS,MACHINERIE,022,HYDRONIC,260,156,catalogue_sodimas_2019,true
40HL022P00007,Électrovanne 104 VCC - Hydronic,SODIMAS,MACHINERIE,022,HYDRONIC,260,156,catalogue_sodimas_2019,true
40HL022P00008,Électrovanne 104/24 VCC - Hy-,SODIMAS,MACHINERIE,022,HYDRONIC,470,156,catalogue_sodimas_2019,true
40HL022P00009,Électrovanne 104/24 VCC - Hy-,SODIMAS,MACHINERIE,022,HYDRONIC,470,156,catalogue_sodimas_2019,true
40HL022P00010,Électrovanne 190/12 VCC - Hy-,SODIMAS,MACHINERIE,022,HYDRONIC,470,157,catalogue_sodimas_2019,true
40HL022P00011,Électrovanne 190/12 VCC - Hy-,SODIMAS,MACHINERIE,022,HYDRONIC,470,157,catalogue_sodimas_2019,true
40HL022P00012,Vanne d’arrêt 1» - Hydronic H300,SODIMAS,MACHINERIE,022,HYDRONIC,,157,catalogue_sodimas_2019,true
40HL022P00013,Vanne d’arrêt 1» - Hydronic H300,SODIMAS,MACHINERIE,022,HYDRONIC,,157,catalogue_sodimas_2019,true
40HL022P00014,Vanne d’arrêt 1»1/2 - Hydronic,SODIMAS,MACHINERIE,022,HYDRONIC,100,157,catalogue_sodimas_2019,true
40HL022P00015,Vanne d’arrêt 1»1/2 - Hydronic,SODIMAS,MACHINERIE,022,HYDRONIC,100,157,catalogue_sodimas_2019,true
40HL022P00016,Pompe à main pour vitesse infé-,SODIMAS,MACHINERIE,022,HYDRONIC,,157,catalogue_sodimas_2019,true
40HL022P00017,Pompe à main pour vitesse infé-,SODIMAS,MACHINERIE,022,HYDRONIC,,157,catalogue_sodimas_2019,true
40HL022P00018,Vanne descente DTV - Hydronic,SODIMAS,MACHINERIE,022,HYDRONIC,300,157,catalogue_sodimas_2019,true
40HL022P00019,Vanne descente DTV - Hydronic,SODIMAS,MACHINERIE,022,HYDRONIC,300,157,catalogue_sodimas_2019,true
40HL022P00020,"Filtre Ø 13,5 mm - 7x13 - Hydronic FILTER D 13.5 MM - 7*13",SODIMAS,MACHINERIE,022,HYDRONIC,5,158,catalogue_sodimas_2019,true
40HL022P00021,"Filtre Ø 13,5 mm - 7x13 - Hydronic FILTER D 13.5 MM - 7*13",SODIMAS,MACHINERIE,022,HYDRONIC,5,158,catalogue_sodimas_2019,true
40HL022P00022,Vanne contrôle débit 150-485 L/,SODIMAS,MACHINERIE,022,HYDRONIC,35,158,catalogue_sodimas_2019,true
40HL022P00023,Vanne contrôle débit 150-485 L/,SODIMAS,MACHINERIE,022,HYDRONIC,35,158,catalogue_sodimas_2019,true
40HL022P00024,Résistance réchauffage huile 400,SODIMAS,MACHINERIE,022,HYDRONIC,,158,catalogue_sodimas_2019,true
40HL022P00025,Résistance réchauffage huile 400,SODIMAS,MACHINERIE,022,HYDRONIC,,158,catalogue_sodimas_2019,true
40HL022P00026,Jeu de joint de vérin Ø 70,SODIMAS,MACHINERIE,022,HYDRONIC,150,158,catalogue_sodimas_2019,true
40HL022P00027,Jeu de joint de vérin Ø 70,SODIMAS,MACHINERIE,022,HYDRONIC,150,158,catalogue_sodimas_2019,true
40HL022P00028,Jeu de joint de vérin Ø 90,SODIMAS,MACHINERIE,022,HYDRONIC,175,158,catalogue_sodimas_2019,true
40HL022P00029,Jeu de joint de vérin Ø 90,SODIMAS,MACHINERIE,022,HYDRONIC,175,158,catalogue_sodimas_2019,true
40HL022P00030,Jeu de joint de vérin Ø 110,SODIMAS,MACHINERIE,022,HYDRONIC,200,159,catalogue_sodimas_2019,true
40HL022P00031,Jeu de joint de vérin Ø 110,SODIMAS,MACHINERIE,022,HYDRONIC,200,159,catalogue_sodimas_2019,true
40HL022P00032,Distributeur H300 - débit 50-90 L/,SODIMAS,MACHINERIE,022,HYDRONIC,,159,catalogue_sodimas_2019,true
40HL022P00033,Distributeur H300 - débit 50-90 L/,SODIMAS,MACHINERIE,022,HYDRONIC,,159,catalogue_sodimas_2019,true
40HL022P00034,Distributeur H300 - débit 160-270,SODIMAS,MACHINERIE,022,HYDRONIC,,159,catalogue_sodimas_2019,true
40SO010P00001,Pochette de joints centrale H 300,SODIMAS,MACHINERIE,010,HYDRONIC,70,155,catalogue_sodimas_2019,true
40SO990P00001,Manomètre complet 0-100 Bar,SODIMAS,MACHINERIE,990,HYDRONIC,100,160,catalogue_sodimas_2019,true
41CN012P00001,Marche européenne L1000 Cnim,SODIMAS,DIVERS,012,CNIMM,,108,catalogue_sodimas_2019,true
41CN022P00001,Peigne aluminium jaune droite 20,SODIMAS,DIVERS,022,CNIMM,589,109,catalogue_sodimas_2019,true
41CN022P00002,Peigne aluminium jaune droite 20,SODIMAS,DIVERS,022,CNIMM,589,109,catalogue_sodimas_2019,true
41CN042P00001,Galet main courante Cnim,SODIMAS,DIVERS,042,CNIMM,220,110,catalogue_sodimas_2019,true
41CN072P00001,Galet chaîne européenne Cnim,SODIMAS,DIVERS,072,CNIMM,438,111,catalogue_sodimas_2019,true
41KO012P00001,Galet marche Ø 75,SODIMAS,DIVERS,012,KONE,185,215,catalogue_sodimas_2019,true
41KO022P00001,Peigne aluminium droit 22 dents,SODIMAS,DIVERS,022,KONE,341,216,catalogue_sodimas_2019,true
41KO022P00002,Peigne aluminium droit 22 dents,SODIMAS,DIVERS,022,KONE,341,216,catalogue_sodimas_2019,true
41KO022P00003,Pièce KONE 41KO022P00003,SODIMAS,DIVERS,022,KONE,,216,catalogue_sodimas_2019,true
41KO022P00004,Pièce KONE 41KO022P00004,SODIMAS,DIVERS,022,KONE,,216,catalogue_sodimas_2019,true
41KO022P00005,Peigne aluminium centre 22,SODIMAS,DIVERS,022,KONE,475,216,catalogue_sodimas_2019,true
41KO022P00006,Peigne aluminium centre 22,SODIMAS,DIVERS,022,KONE,475,216,catalogue_sodimas_2019,true
41KO022P00007,"Peigne aluminium B4 - 201,5x174",SODIMAS,DIVERS,022,KONE,475,216,catalogue_sodimas_2019,true
41KO022P00008,"Peigne aluminium B4 - 201,5x174",SODIMAS,DIVERS,022,KONE,475,216,catalogue_sodimas_2019,true
41KO022P00009,"Peigne aluminium D4 - 206,4x174",SODIMAS,DIVERS,022,KONE,475,216,catalogue_sodimas_2019,true
41KO022P00010,"Peigne aluminium D4 - 206,4x174",SODIMAS,DIVERS,022,KONE,475,216,catalogue_sodimas_2019,true
41KO022P00011,Peigne aluminium RTV-B,SODIMAS,DIVERS,022,KONE,760,217,catalogue_sodimas_2019,true
41KO022P00012,Peigne aluminium RTV-B,SODIMAS,DIVERS,022,KONE,760,217,catalogue_sodimas_2019,true
41KO042P00001,Crosse main courante L 490 mm,SODIMAS,DIVERS,042,KONE,,218,catalogue_sodimas_2019,true
41KO042P00002,Crosse main courante L 490 mm,SODIMAS,DIVERS,042,KONE,,218,catalogue_sodimas_2019,true
41KO052P00001,Carte RF 02,SODIMAS,DIVERS,052,KONE,165,219,catalogue_sodimas_2019,true
41KO072P00001,Galet chaîne Ø 100,SODIMAS,DIVERS,072,KONE,800,220,catalogue_sodimas_2019,true
41KO072P00002,Galet chaîne Ø 100,SODIMAS,DIVERS,072,KONE,800,220,catalogue_sodimas_2019,true
41KO982P00001,"Bobine 207 V 58 W 0,29 A",SODIMAS,DIVERS,982,KONE,,221,catalogue_sodimas_2019,true
41KO992P00001,Douille 140x30 intérieur 16 pour,SODIMAS,DIVERS,992,KONE,716,222,catalogue_sodimas_2019,true
41KO992P00002,Douille 140x30 intérieur 16 pour,SODIMAS,DIVERS,992,KONE,716,222,catalogue_sodimas_2019,true
41OT012P00001,Marche L 1000 pour escalator 506,SODIMAS,DIVERS,012,OTIS,,392,catalogue_sodimas_2019,true
41OT012P00002,Marche L 1000 pour escalator 506,SODIMAS,DIVERS,012,OTIS,,392,catalogue_sodimas_2019,true
41OT012P00003,Galet Ø 76x22 marche/chaîne,SODIMAS,DIVERS,012,OTIS,130,392,catalogue_sodimas_2019,true
41OT012P00004,Galet Ø 76x22 marche/chaîne,SODIMAS,DIVERS,012,OTIS,130,392,catalogue_sodimas_2019,true
41OT022P00001,Peigne aluminium central 24,SODIMAS,DIVERS,022,OTIS,424,393,catalogue_sodimas_2019,true
41OT022P00002,Peigne aluminium central 24,SODIMAS,DIVERS,022,OTIS,424,393,catalogue_sodimas_2019,true
41OT022P00003,Peigne 17 dents 146 mm mi-jaune Comb 17 teeth 146mm-1/2,SODIMAS,DIVERS,022,OTIS,262,393,catalogue_sodimas_2019,true
41OT022P00004,Peigne 17 dents 146 mm mi-jaune Comb 17 teeth 146mm-1/2,SODIMAS,DIVERS,022,OTIS,262,393,catalogue_sodimas_2019,true
41OT022P00005,Peigne aluminium droit 24 dents,SODIMAS,DIVERS,022,OTIS,420,393,catalogue_sodimas_2019,true
41OT042P00001,Profilé plastique pour main,SODIMAS,DIVERS,042,OTIS,580,394,catalogue_sodimas_2019,true
41OT042P00002,Profilé plastique pour main,SODIMAS,DIVERS,042,OTIS,580,394,catalogue_sodimas_2019,true
41OT042P00003,Poulie entraînement main cou-,SODIMAS,DIVERS,042,OTIS,,394,catalogue_sodimas_2019,true
41OT042P00004,Poulie entraînement main cou-,SODIMAS,DIVERS,042,OTIS,,394,catalogue_sodimas_2019,true
41OT042P00005,Poulie entraînement main cou-,SODIMAS,DIVERS,042,OTIS,,394,catalogue_sodimas_2019,true
41OT042P00006,Poulie entraînement main cou-,SODIMAS,DIVERS,042,OTIS,,394,catalogue_sodimas_2019,true
41OT042P00007,Roller 50x54 mm M10 pour,SODIMAS,DIVERS,042,OTIS,,394,catalogue_sodimas_2019,true
41OT042P00008,Roller 50x54 mm M10 pour,SODIMAS,DIVERS,042,OTIS,,394,catalogue_sodimas_2019,true
41OT042P00009,Galet avec support gauche pour,SODIMAS,DIVERS,042,OTIS,825,394,catalogue_sodimas_2019,true
41OT042P00010,Galet avec support gauche pour,SODIMAS,DIVERS,042,OTIS,825,394,catalogue_sodimas_2019,true
41OT042P00011,Détecteur de proximité pour,SODIMAS,DIVERS,042,OTIS,22,395,catalogue_sodimas_2019,true
41OT042P00012,Détecteur de proximité pour,SODIMAS,DIVERS,042,OTIS,22,395,catalogue_sodimas_2019,true
41OT042P00013,Crosse main courante,SODIMAS,DIVERS,042,OTIS,840,395,catalogue_sodimas_2019,true
41OT042P00014,Crosse main courante,SODIMAS,DIVERS,042,OTIS,840,395,catalogue_sodimas_2019,true
41OT052P00001,Carte escalator 506-ECB 2680. AR2 Escalator Control Board (ECB)-,SODIMAS,DIVERS,052,OTIS,796,396,catalogue_sodimas_2019,true
41OT052P00002,Carte escalator 506-ECB 2680. AR2 Escalator Control Board (ECB)-,SODIMAS,DIVERS,052,OTIS,796,396,catalogue_sodimas_2019,true
41OT072P00001,Douille chaîne G021. AG2 Otis,SODIMAS,DIVERS,072,OTIS,32,397,catalogue_sodimas_2019,true
41OT072P00002,Douille chaîne G021. AG2 Otis,SODIMAS,DIVERS,072,OTIS,32,397,catalogue_sodimas_2019,true
41OT072P00003,Courroie main courante 717A1,SODIMAS,DIVERS,072,OTIS,394,397,catalogue_sodimas_2019,true
41OT072P00004,Courroie main courante 717A1,SODIMAS,DIVERS,072,OTIS,394,397,catalogue_sodimas_2019,true
41OT072P00005,Courroie crantée main courante,SODIMAS,DIVERS,072,OTIS,286,397,catalogue_sodimas_2019,true
41OT072P00006,Courroie crantée main courante,SODIMAS,DIVERS,072,OTIS,286,397,catalogue_sodimas_2019,true
41OT982P00001,Relais protection thermique 220,SODIMAS,DIVERS,982,OTIS,284,398,catalogue_sodimas_2019,true
41OT982P00002,Relais protection thermique 220,SODIMAS,DIVERS,982,OTIS,284,398,catalogue_sodimas_2019,true
41OT982P00003,Accouplement Otis Ø 122,SODIMAS,DIVERS,982,OTIS,100,398,catalogue_sodimas_2019,true
41OT992P00001,Clé micro Kaba EG0050 pour,SODIMAS,DIVERS,992,OTIS,4,399,catalogue_sodimas_2019,true
41OT992P00002,Clé micro Kaba EG0050 pour,SODIMAS,DIVERS,992,OTIS,4,399,catalogue_sodimas_2019,true
41OT992P00003,Boîtier commande escalator,SODIMAS,DIVERS,992,OTIS,600,399,catalogue_sodimas_2019,true
41SC012P00001,Galet diam 76 mm pour marche,SODIMAS,DIVERS,012,SCHINDLER,168,502,catalogue_sodimas_2019,true
41SC012P00002,Galet diam 76 mm pour marche,SODIMAS,DIVERS,012,SCHINDLER,168,502,catalogue_sodimas_2019,true
41SC012P00003,1000mm pour SWT,SODIMAS,DIVERS,012,SCHINDLER,,502,catalogue_sodimas_2019,true
41SC012P00004,1000mm pour SWT,SODIMAS,DIVERS,012,SCHINDLER,,502,catalogue_sodimas_2019,true
41SC022P00001,Peigne Aluminium 107 x,SODIMAS,DIVERS,022,SCHINDLER,332,503,catalogue_sodimas_2019,true
41SC022P00002,Peigne Aluminium 107 x,SODIMAS,DIVERS,022,SCHINDLER,332,503,catalogue_sodimas_2019,true
41SC022P00004,22 dents pour escalier meca-,SODIMAS,DIVERS,022,SCHINDLER,,503,catalogue_sodimas_2019,true
41SC022P00005,22 dents pour escalier meca-,SODIMAS,DIVERS,022,SCHINDLER,,503,catalogue_sodimas_2019,true
41SC022P00006,"x205,4mm pour trottoir roulant",SODIMAS,DIVERS,022,SCHINDLER,,503,catalogue_sodimas_2019,true
41SC022P00007,"x205,4mm pour trottoir roulant",SODIMAS,DIVERS,022,SCHINDLER,,503,catalogue_sodimas_2019,true
41SC022P00008,"181,4x205,4mm pour trottoir",SODIMAS,DIVERS,022,SCHINDLER,,503,catalogue_sodimas_2019,true
41SC022P00009,"181,4x205,4mm pour trottoir",SODIMAS,DIVERS,022,SCHINDLER,,503,catalogue_sodimas_2019,true
41SC022P00010,pour trottoir roulant 9500 - (pla-,SODIMAS,DIVERS,022,SCHINDLER,,503,catalogue_sodimas_2019,true
41SC022P00011,pour trottoir roulant 9500 - (pla-,SODIMAS,DIVERS,022,SCHINDLER,,503,catalogue_sodimas_2019,true
41SC022P00012,trottoir roulant 9500 - (plateaux,SODIMAS,DIVERS,022,SCHINDLER,,504,catalogue_sodimas_2019,true
41SC022P00013,trottoir roulant 9500 - (plateaux,SODIMAS,DIVERS,022,SCHINDLER,,504,catalogue_sodimas_2019,true
41SC022P00014,pour trottoir roulant RSH/RSL -,SODIMAS,DIVERS,022,SCHINDLER,,504,catalogue_sodimas_2019,true
41SC022P00015,pour trottoir roulant RSH/RSL -,SODIMAS,DIVERS,022,SCHINDLER,,504,catalogue_sodimas_2019,true
41SC022P00016,trottoir roulant RSH/RSL - (pla-,SODIMAS,DIVERS,022,SCHINDLER,,504,catalogue_sodimas_2019,true
41SC022P00017,trottoir roulant RSH/RSL - (pla-,SODIMAS,DIVERS,022,SCHINDLER,,504,catalogue_sodimas_2019,true
41SC022P00018,"154,3x205,5mm pour trottoir",SODIMAS,DIVERS,022,SCHINDLER,,504,catalogue_sodimas_2019,true
41SC022P00019,"154,3x205,5mm pour trottoir",SODIMAS,DIVERS,022,SCHINDLER,,504,catalogue_sodimas_2019,true
41SC022P00020,"Peigne jaune 154,3x205,5mm",SODIMAS,DIVERS,022,SCHINDLER,170,504,catalogue_sodimas_2019,true
41SC022P00021,"Peigne jaune 154,3x205,5mm",SODIMAS,DIVERS,022,SCHINDLER,170,504,catalogue_sodimas_2019,true
41SC042P00001,Poulie de friction diamètre 587,SODIMAS,DIVERS,042,SCHINDLER,660,505,catalogue_sodimas_2019,true
41SC042P00002,Poulie de friction diamètre 587,SODIMAS,DIVERS,042,SCHINDLER,660,505,catalogue_sodimas_2019,true
41SC042P00003,Crosse main courante SWE SWU,SODIMAS,DIVERS,042,SCHINDLER,,505,catalogue_sodimas_2019,true
41SC052P00001,Carte PF1.Q pour SW,SODIMAS,DIVERS,052,SCHINDLER,555,506,catalogue_sodimas_2019,true
41SC072P00001,Pièce SCHINDLER 41SC072P00001,SODIMAS,DIVERS,072,SCHINDLER,,91,catalogue_sodimas_2019,true
